did,group_id,records
paddy_harvestor_37,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|11236;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_39,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|9382;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_53,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|5685;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
wheat_1_harvestor_142,1,13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0|13086;0
paddy_harvestor_89,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|26807;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_24,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|7518;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_88,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|10111;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_9,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0|10119;0
paddy_harvestor_99,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0|8828;0
corn_harvestor_112,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0|25869;0
